id|name|brand|details|price|size|is_by_weight
4298|BATIDO VAINILLA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23052|1| BOTELLA 1 L|false
4299|BEBIDA AVENA CON CAFE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10688|0.9| VASO 250 ML|false
4300|CAFE CON LECHE CAPPUCCINO LIQUIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10628|0.75| VASO 250 ML|false
4301|CAFE CON LECHE DESCAFEINADO LIQUIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10631|0.75| VASO 250 ML|false
4302|CAFE CON LECHE ESPRESSO LIQUIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10616|0.75| VASO 250 ML|false
4303|CAFE CON LECHE LIGHT SIN LACTOSA LIQUIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10642|0.9| VASO 250 ML|false
4304|BEBIDA ALMENDRAS ZERO SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23926|1.4| BRICK 1 L|false
4305|BEBIDA ALMENDRAS ZERO SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23925|8.4| PACK BRICK 6 X 1 L - 6 L|false
4306|BEBIDA ALMENDRAS| ALMENDROLA|https://www.telecompra.mercadona.es/detall_producte.php?id=23906|11.1| BRICK PACK 6 X 1 L - 6 L|false
4307|BEBIDA ALMENDRAS| ALMENDROLA|https://www.telecompra.mercadona.es/detall_producte.php?id=23905|1.85| BRICK 1 L|false
4308|BEBIDA ALMENDRAS| HACENDADO|""|1.3| BRICK 1 L|false
4309|BEBIDA ALMENDRAS| HACENDADO|""|7.8| PACK BRICK 6 X 1 L - 6 L|false
4310|BEBIDA ARROZ SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23047|1| BRICK 1 L|false
4311|BEBIDA ARROZ SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23048|6| BRICK PACK 6 X 1 L - 6 L|false
4312|BEBIDA ARROZ Y COCO SIN AZUCARES AÑADIDOS| HACENDADO|""|9.6| PACK BRICK 6 X 1 L - 6 L|false
4313|BEBIDA ARROZ Y COCO SIN AZUCARES AÑADIDOS| HACENDADO|""|1.6| BRICK 1 L|false
4314|BEBIDA AVELLANAS Y ARROZ SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13848|1.3| BRICK 1 L|false
4315|BEBIDA AVELLANAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13849|7.8| BRICK PACK 6 X 1 L - 6 L|false
4316|BEBIDA AVENA SIN AZUCARES AÑADIDOS| ALITEY|https://www.telecompra.mercadona.es/detall_producte.php?id=23912|0.9| BRICK 1 L|false
4317|BEBIDA AVENA SIN AZUCARES AÑADIDOS| ALITEY|https://www.telecompra.mercadona.es/detall_producte.php?id=23046|1.45| BRICK PACK 3 X 250 ML - 750 ML|false
4318|BEBIDA AVENA SIN AZUCARES AÑADIDOS| ALITEY|https://www.telecompra.mercadona.es/detall_producte.php?id=23908|5.4| BRICK PACK 6 X 1 L - 6 L|false
4319|BEBIDA CHUFA SIN AZUCAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23754|1.4| BRICK 1 L|false
4320|BEBIDA SOJA CAFE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29301|6.84| BRICK PACK 6 X 1 L - 6 L|false
4321|BEBIDA SOJA CAFE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29303|1.14| BRICK 1 L|false
4322|BEBIDA SOJA CHOCOLATE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29324|6.12| PACK 6 X 1 L - 6 L|false
4323|BEBIDA SOJA CHOCOLATE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29318|1.02| BRICK 1 L|false
4324|BEBIDA SOJA LIGERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29332|0.8| BRICK 1 L|false
4325|BEBIDA SOJA LIGERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29333|4.8| BRICK PACK 6 X 1 L - 6 L|false
4326|BEBIDA SOJA NATURAL CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29321|4.2| BRICK PACK 6 X 1 L - 6 L|false
4327|BEBIDA SOJA NATURAL CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29313|0.7| BRICK 1 L|false
4328|BEBIDA SOJA NATURAL SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29322|4.8| BRICK PACK 6 X 1 L - 6 L|false
4329|BEBIDA SOJA NATURAL SIN AZUCARES AÑADIDOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29314|0.8| BRICK 1 L|false
4330|BEBIDA SOJA VAINILLA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29331|6.06| BRICK PACK 6 X 1 L - 6 L|false
4331|BEBIDA SOJA VAINILLA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=29319|1.01| BRICK 1 L|false
4332|CREMA ALMENDRA| NECTINA|https://www.telecompra.mercadona.es/detall_producte.php?id=10303|2.95| TARRO 500 G|false
4333|HORCHATA FRESCA VASO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10361|0.95| VASO 250 G|false
4334|HORCHATA FRESCA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10314|2| BOTELLA 750 ML|false
4335|HORCHATA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23753|1.1| BRICK 1 L|false
4336|BIFIDUS ACTIVIA AVENA Y NUECES| DANONE|https://www.telecompra.mercadona.es/detall_producte.php?id=21353|2.49| PACK 4 X 120 G - 480 G|false
4337|BIFIDUS ACTIVIA DESNATADO NATURAL ***PACK AHORRO***| DANONE|https://www.telecompra.mercadona.es/detall_producte.php?id=20948|4.29| PACK 12 X 120 G - 1440 G|false
4338|BIFIDUS ACTIVIA DESNATADO NATURAL EDULCORADO ***PACK AHORRO***| DANONE|https://www.telecompra.mercadona.es/detall_producte.php?id=20951|4.29| PACK 12 X 120 G - 1440 G|false
4339|BIFIDUS ACTIVIA DESNATADO NATURAL EDULCORADO| DANONE|https://www.telecompra.mercadona.es/detall_producte.php?id=20947|2.29| PACK 4 X 120 G - 480 G|false
4340|BIFIDUS ACTIVIA DESNATADO NATURAL| DANONE|https://www.telecompra.mercadona.es/detall_producte.php?id=20946|2.29| PACK 4 X 120 G - 480 G|false
4341|BIFIDUS CEREALES Y FIBRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21327|1.1| PACK 4 X 125 G - 500 G|false
4342|BIFIDUS CREMOSO LIMON Y JENGIBRE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21315|1.1| PACK 4 X 125 G - 500 G|false
4343|BIFIDUS DESNATADO CREMOSO NATURAL EDULCORADO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21377|1.5| PACK 6 X 125 G - 750 G|false
4344|BIFIDUS DESNATADO CREMOSO NATURAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21317|1.5| PACK 6 X 125 G - 750 G|false
4345|BIFIDUS DESNATADO CREMOSO TROPICAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21319|1.1| PACK 4 X 125 G - 500 G|false
4346|BIFIDUS DESNATADO MUESLI Y CEREALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21328|1.1| PACK 4 X 125 G - 500 G|false
4347|BIFIDUS DESNATADO NATURAL EDULCORADO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21196|1.15| PACK 6 X 125 G - 750 G|false
4348|BIFIDUS DESNATADO NATURAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21193|1.15| PACK 6 X 125 G - 750 G|false
4349|BIFIDUS DESNATADO NUECES Y CEREALES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21329|1.1| PACK 4 X 125 G - 500 G|false
4350|BIFIDUS DESNATADO TROZOS FRUTOS SILVESTRES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21330|1.1| PACK 4 X 125 G - 500 G|false
4351|BIFIDUS DESNATADO TROZOS KIWI| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21318|1.1| PACK 4 X 125 G - 500 G|false
4352|BIFIDUS DESNATADO TROZOS PERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21331|1.1| PACK 4 X 125 G - 500 G|false
4353|BIFIDUS DESNATADO TROZOS PIÑA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21332|1.1| PACK 4 X 125 G - 500 G|false
4354|BIFIDUS NATURAL AZUCARADO CREMOSO CRUNCH CON CEREALES Y FRESAS DESHIDRATADAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20859|0.92| U 170 G|false
4355|BIFIDUS NATURAL CON CHOCOLATE, ALMENDRAS Y LAMINAS DE COCO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21336|1.12| U - 180 G|false
4356|BIFIDUS NATURAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21307|1.15| PACK 6 X 125 G - 750 G|false
4357|BIFIDUS TROZOS CIRUELA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21312|1.1| PACK 4 X 125 G - 500 G|false
4358|BIFIDUS TROZOS FRESAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21309|1.1| PACK 4 X 125 G - 500 G|false
4359|BIFIDUS TROZOS HIGO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21313|1.1| PACK 4 X 125 G - 500 G|false
4360|BIFIDUS TROZOS MANGO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=21311|1.1| PACK 4 X 125 G - 500 G|false
4361|BIFIDUS ZERO PERA DATIL Y CANELA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15993|1.6| PACK 4 X 125 G - 500 G|false
4362|BIFIDUS ZERO PIÑA COCO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15992|1.6| PACK 4 X 125 G - 500 G|false
4363|LECHE DESNATADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10383|4.38| PACK BRICK 6 X 1 L - 6 L|false
4364|LECHE DESNATADA, HACENDADO| PACK BOTELLA 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10543|7.14|5 L - 9 L|false
4365|LECHE DESNATADA, HACENDADO| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10544|1.19|5 L|false
4366|LECHE DESNATADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10384|0.73| BRICK 1 L|false
4367|LECHE DESNATADA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10805|5.94| BRICK PACK 6 X 1 L - 6 L|false
4368|LECHE DESNATADA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10802|0.99| BRICK 1 L|false
4369|LECHE ENTERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10379|4.5| PACK BRICK 6 X 1 L - 6 L|false
4370|LECHE ENTERA, HACENDADO| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10540|1.21|5 L|false
4371|LECHE ENTERA, HACENDADO| PACK BOTELLA 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10533|7.26|5 L - 9 L|false
4372|LECHE ENTERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10783|1.43| MINIBRICK 6 X 200 ML - 1200 ML|false
4373|LECHE ENTERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10380|0.75| BRICK 1 L|false
4374|LECHE ENTERA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10618|5.94| PACK 6 BRICK X 1 L - 6 L|false
4375|LECHE ENTERA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10611|0.99| BRICK 1 L|false
4376|LECHE SEMIDESNATADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10381|4.44| PACK BRICK 6 X 1 L - 6 L|false
4377|LECHE SEMIDESNATADA, HACENDADO| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10542|1.2|5 L|false
4378|LECHE SEMIDESNATADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10794|1.43| MINIBRICK 6 X 200 ML - 1200 ML|false
4379|LECHE SEMIDESNATADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10382|0.74| BRICK 1 L|false
4380|LECHE SEMIDESNATADA, HACENDADO| PACK BOTELLA 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10541|7.2|5 L - 9 L|false
4381|LECHE SEMIDESNATADA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10717|5.94| BRICK PACK 6 X 1 L - 6 L|false
4382|LECHE SEMIDESNATADA| PASCUAL|https://www.telecompra.mercadona.es/detall_producte.php?id=10700|0.99| BRICK 1 L|false
4383|LECHE DESNATADA CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10687|0.8| BRICK 1 L|false
4626|COMIDA GATO PATE TRUCHA SALMON ADULTOS| DELIKUIT|""|0.55| TARRINA 100 G|false
4384|LECHE DESNATADA CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10686|4.8| PACK BRICK 6 X 1 L - 6 L|false
4385|LECHE DESNATADA CALCIO| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10813|1.29| BRICK 1 L|false
4386|LECHE DESNATADA CALCIO| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10145|7.74| BRICK PACK 6 X 1 L - 6 L|false
4387|LECHE SEMIDESNATADA CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10683|4.86| PACK BRICK 6 X 1 L - 6 L|false
4388|LECHE SEMIDESNATADA CALCIO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10685|0.81| BRICK 1 L|false
4389|LECHE SEMIDESNATADA CALCIO| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10713|1.29| BRICK 1 L|false
4390|LECHE SEMIDESNATADA CALCIO| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10144|7.74| BRICK PACK 6 X 1 L - 6 L|false
4391|LECHE DESNATADA UHT ( TAPON VERDE ), ASTURIANA| BOTELLA PACK 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10516|8.34|5 L - 9 L|false
4392|LECHE ENTERA UHT ( TAPON ROJO ), ASTURIANA| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10506|1.39|5 L|false
4393|LECHE ENTERA UHT (TAPON ROJO), ASTURIANA| BOTELLA PACK 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10504|8.34|5 L - 9 L|false
4394|LECHE SEMIDESNATADA UHT ( TAPON AZUL ), ASTURIANA| BOTELLA PACK 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10505|8.34|5 L - 9 L|false
4395|LECHE SEMIDESNATADA UHT ( TAPON AZUL ), ASTURIANA| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10502|1.39|5 L|false
4396|LECHE ENTERA FRESCA PASTEURIZADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10915|0.89| BOTELLA 1 L|false
4397|LECHE SEMIDESNATADA FRESCA PASTEURIZADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10908|0.88| BOTELLA 1 L|false
4398|BATIDO SABOR CHOCOLATE + PROTEINAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10670|1.2| BRICK 330 ML|false
4399|BATIDO SABOR VAINILLA + PROTEINAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=16671|1.2| BRICK 330 ML|false
4400|LECHE DESNATADA + PROTEINAS SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10676|5.4| PACK BRICK 6 X 1 L - 6 L|false
4401|LECHE DESNATADA + PROTEINAS SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10678|0.9| BRICK 1 L|false
4402|LECHE DESNATADA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10731|0.84| BRICK 1 L|false
4403|LECHE DESNATADA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10730|5.04| PACK BRICK 6 X 1 L - 6 L|false
4404|LECHE ENTERA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10698|5.16| PACK BRICK 6 X 1 L - 6 L|false
4405|LECHE ENTERA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10699|0.86| BRICK 1 L|false
4406|LECHE SABOR CANELA LIMON| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23053|1.3| BOTELLA 1 L|false
4407|LECHE SEMIDESNATADA CABRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10806|9.3| PACK BRICK 6 X 1 L - 6 L|false
4408|LECHE SEMIDESNATADA CABRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10812|1.55| BRICK 1 L|false
4409|LECHE SEMIDESNATADA SIN LACTOSA, HACENDADO| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10546|1.3|5 L|false
4410|LECHE SEMIDESNATADA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10721|5.1| PACK BRICK 6 X 1 L - 6 L|false
4411|LECHE SEMIDESNATADA SIN LACTOSA, HACENDADO| PACK BOTELLA 6 X 1|https://www.telecompra.mercadona.es/detall_producte.php?id=10545|7.8|5 L - 9 L|false
4412|LECHE SEMIDESNATADA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10732|1.6| PACK MINIBRICK 6 X 200 ML -1200 ML|false
4413|LECHE SEMIDESNATADA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10722|0.85| BRICK 1 L|false
4414|PREPARADO LACTEO DESNATADO OMEGA 3 NUECES| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10282|1.55| BRICK 1 L|false
4415|PREPARADO LACTEO DESNATADO OMEGA 3 NUECES| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10281|9.3| BRICK PACK 6 X 1 L - 6 L|false
4416|PREPARADO LACTEO DESNATADO OMEGA 3| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10146|8.7| BRICK PACK 6 X 1 L - 6 L|false
4417|PREPARADO LACTEO DESNATADO OMEGA 3| PULEVA|https://www.telecompra.mercadona.es/detall_producte.php?id=10884|1.45| BRICK 1 L|false
4418|PREPARADO LACTEO ENERGIA Y CRECIMIENTO CEREALES| PULEVA MAX|https://www.telecompra.mercadona.es/detall_producte.php?id=10820|8.76| BRICK PACK 6 X 1 L - 6 L|false
4419|PREPARADO LACTEO ENERGIA Y CRECIMIENTO CEREALES| PULEVA MAX|https://www.telecompra.mercadona.es/detall_producte.php?id=10781|1.46| BRICK 1 L|false
4420|PREPARADO LACTEO ENERGIA Y CRECIMIENTO| PULEVA MAX|https://www.telecompra.mercadona.es/detall_producte.php?id=10726|8.34| BRICK PACK 6 X 1 L - 6 L|false
4421|PREPARADO LACTEO ENERGIA Y CRECIMIENTO| PULEVA MAX|https://www.telecompra.mercadona.es/detall_producte.php?id=10723|1.39| BRICK 1 L|false
4422|PREPARADO LACTEO LIQUIDO INFANTIL ENERGIA Y CRECIMIENTO A PARTIR 3 AÑOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10758|0.95| BRICK 1 L|false
4423|PREPARADO LACTEO LIQUIDO INFANTIL ENERGIA Y CRECIMIENTO A PARTIR 3 AÑOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10788|5.7| BRICK PACK 6 X 1 L - 6 L|false
4424|PREPARADO LACTEO SEMIDESNATADO CON FIBRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10814|5.1| PACK BRICK 6 X 1 L - 6 L|false
4425|PREPARADO LACTEO SEMIDESNATADO CON FIBRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10826|0.85| BRICK 1 L|false
4426|PREPARADO LACTEO SEMIDESNATADO FOLIC B| FLORA|""|1.79| BRICK 1 L|false
4427|PREPARADO LACTEO SEMIDESNATADO FOLIC B| FLORA|""|10.74| BRICK PACK 6 X 1 L - 6 L|false
4428|CREMA LECHE PARA CAFE (CAMPINA)| SUDMILCH|https://www.telecompra.mercadona.es/detall_producte.php?id=10449|0.9| PAQUETE 20 X 10 G - 200 G|false
4429|LECHE DE COCO| DEE THAI|https://www.telecompra.mercadona.es/detall_producte.php?id=17174|1.5| BOTE 400 ML|false
4430|LECHE EVAPORADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15599|1.55| MINIBRICK PACK 3 X 200 ML - 600 ML|false
4431|LECHE POLVO DESNATADA| |https://www.telecompra.mercadona.es/detall_producte.php?id=10414|4.15| PAQUETE 700 G|false
4768|LIMA UÑAS ROJA ESMERIL| DELIPLUS|""|1.2| PAQUETE 10 U|false
4432|PREPARADO LECHE CAPSULA (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, SA. NO RELACIONADA CON COCATECH,SL.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11067|3.3| CAJA 16 U|false
4433|DULCE DE LECHE| CHIMBOTE|https://www.telecompra.mercadona.es/detall_producte.php?id=10286|2.3| TARRO CRISTAL 430 G|false
4434|LECHE CONDENSADA DESNATADA (SIRVE FACIL)| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10217|1.55| BOTE PLASTICO 450 G DOSIFICADOR|false
4435|LECHE CONDENSADA DESNATADA SIN LACTOSA (SIRVE FACIL)| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10357|2.5| BOTE PLASTICO 450 G DOSIFICADOR|false
4436|LECHE CONDENSADA DESNATADA| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10295|2.2| BOTE 1040 G|false
4437|LECHE CONDENSADA ENTERA (SIRVE FACIL)| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10216|1.55| BOTE PLASTICO 450 G DOSIFICADOR|false
4438|LECHE CONDENSADA ENTERA| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10212|1.2| BOTE 397 G|false
4439|LECHE CONDENSADA ENTERA| NUTRICIA|https://www.telecompra.mercadona.es/detall_producte.php?id=10224|2.2| BOTE 1 KG|false
4440|MANTEQUILLA CON SAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20722|2.05| PASTILLA 250 G|false
4441|MANTEQUILLA CON SAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20727|2.3| TARRINA 250 G|false
4442|MANTEQUILLA LIGHT| PRESIDENT|https://www.telecompra.mercadona.es/detall_producte.php?id=22711|2.2| TARRINA 250 G|false
4443|MANTEQUILLA PORCIONES, HACENDADO| PAQUETE 12 X 12|https://www.telecompra.mercadona.es/detall_producte.php?id=20852|1.55|5 G -150 G|false
4444|MANTEQUILLA SIN LACTOSA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20991|2.3| TARRINA 250 G|false
4445|MANTEQUILLA SIN SAL| ASTURIANA|https://www.telecompra.mercadona.es/detall_producte.php?id=22155|2.45| TARRINA 250 G|false
4446|MANTEQUILLA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20716|2.05| PASTILLA 250 G|false
4447|MARGARINA CON SAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20877|1.25| TARRINA 500 G|false
4448|MARGARINA CON SAL| TULIPAN|https://www.telecompra.mercadona.es/detall_producte.php?id=67514|2.7| TARRINA 450 G|false
4449|MARGARINA LIGERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20876|1.2| TARRINA 500 G|false
4450|MARGARINA PROACTIV (REDUCE EL COLESTEROL)| PROACTIV|https://www.telecompra.mercadona.es/detall_producte.php?id=15909|2.49| TARRINA 225 G|false
4451|MARGARINA VEGETAL 100%| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=20196|1.35| TARRINA 250 G|false
4452|MARGARINA| FLORA|https://www.telecompra.mercadona.es/detall_producte.php?id=23186|2.7| TARRINA 450 G|false
